x,x-1,y-1,x-2,y-2,y
214,322,-0.199694553,269,-57.20921392,-42.13834865
354,214,-42.13834865,322,-0.199694553,24.30056286
382,354,24.30056286,214,-42.13834865,-10.69830943
443,382,-10.69830943,354,24.30056286,-3.841338529
334,443,-3.841338529,382,-10.69830943,-49.33653164
187,334,-49.33653164,443,-3.841338529,-53.44958934
491,187,-53.44958934,334,-49.33653164,66.65034991
334,491,66.65034991,187,-53.44958934,-63.79977494
414,334,-63.79977494,491,66.65034991,3.300245615
296,414,3.300245615,334,-63.79977494,-50.11590718
105,296,-50.11590718,414,3.300245615,-62.54960201
385,105,-62.54960201,296,-50.11590718,64.75025553
203,385,64.75025553,105,-62.54960201,-64.74976154
159,203,-64.74976154,385,64.75025553,-21.14976154
156,159,-21.14976154,203,-64.74976154,-8.697769413
415,156,-8.697769413,159,-21.14976154,56.96304611
168,415,56.96304611,156,-8.697769413,-82.49969191
408,168,-82.49969191,415,56.96304611,51.6001469
369,408,51.6001469,168,-82.49969191,-30.14962456
106,369,-30.14962456,408,51.6001469,-84.1989011
101,106,-84.1989011,369,-30.14962456,-6.549858965
341,101,-6.549858965,106,-84.1989011,54.9727787
150,341,54.9727787,101,-6.549858965,-64.7996692
225,150,-64.7996692,341,54.9727787,11.2502381
152,225,11.2502381,150,-64.7996692,-29.49216103
253,152,-29.49216103,225,11.2502381,17.65114839
188,253,17.65114839,152,-29.49216103,-28.89680065
205,188,-28.89680065,253,17.65114839,-5.148803864
276,205,-5.148803864,188,-28.89680065,7.536350179
360,276,7.536350179,205,-5.148803864,7.217302064
345,360,7.217302064,276,7.536350179,-21.73116387
413,345,-21.73116387,360,7.217302064,-0.247886923
414,413,-0.247886923,345,-21.73116387,-19.45789067
391,414,-19.45789067,413,-0.247886923,-26.44736571
155,391,-26.44736571,414,-19.45789067,-78.54857237
465,155,-78.54857237,391,-26.44736571,69.75016205
110,465,69.75016205,155,-78.54857237,-111.9997945
184,110,-111.9997945,465,69.75016205,13.00007971
213,184,13.00007971,110,-111.9997945,-1.944117719
236,213,-1.944117719,184,13.00007971,-4.690777195
333,236,-4.690777195,213,-1.944117719,12.49347185
228,333,12.49347185,236,-4.690777195,-42.89363409
165,228,-42.89363409,333,12.49347185,-27.14945678
256,165,-27.14945678,228,-42.89363409,14.50135484
469,256,14.50135484,165,-27.14945678,40.45473285
274,469,40.45473285,256,14.50135484,-72.19938934
240,274,-72.19938934,469,40.45473285,-22.1998082
211,240,-22.1998082,274,-72.19938934,-19.24797502
165,211,-19.24797502,240,-22.1998082,-22.0473081
110,165,-22.0473081,211,-19.24797502,-21.99794697
452,110,-21.99794697,165,-22.0473081,80.00206224
328,452,80.00206224,110,-21.99794697,-53.59984378
447,328,-53.59984378,452,80.00206224,13.35034795
190,447,13.35034795,328,-53.59984378,-86.59442063
243,190,-86.59442063,447,13.35034795,3.750133341
262,243,3.750133341,190,-86.59442063,-7.333614366
295,262,-7.333614366,243,3.750133341,-4.831745795
356,295,-4.831745795,262,-7.333614366,0.541074902
264,356,0.541074902,295,-4.831745795,-40.02646244
161,264,-40.02646244,356,0.541074902,-38.94937622
187,161,-38.94937622,264,-40.02646244,-1.549341262
112,187,-1.549341262,161,-38.94937622,-27.805922
395,112,-27.805922,187,-1.549341262,65.15129171
319,395,65.15129171,112,-27.805922,-38.74976447
393,319,-38.74976447,395,65.15129171,2.550665538
468,393,2.550665538,319,-38.74976447,-0.766771379
167,468,-0.766771379,393,2.550665538,-98.02025263
331,167,-98.02025263,468,-0.766771379,32.65010407
190,331,32.65010407,167,-98.02025263,-51.79906282
177,190,-51.79906282,331,32.65010407,-12.74962744
142,177,-12.74962744,190,-51.79906282,-17.59388577
477,142,-17.59388577,177,-12.74962744,76.65322015
171,477,76.65322015,142,-17.59388577,-100.3498298
332,171,-100.3498298,477,76.65322015,31.70009929
171,332,31.70009929,171,-100.3498298,-56.84900586
380,171,-56.84900586,332,31.70009929,43.70030933
399,380,43.70030933,171,-56.84900586,-14.24947664
185,399,-14.24947664,380,43.70030933,-73.44509918
271,185,-73.44509918,399,-14.24947664,12.25018535
289,271,12.25018535,185,-73.44509918,-9.043380422
472,289,-9.043380422,271,12.25018535,31.31207981
255,472,31.31207981,289,-9.043380422,-77.8489811
358,255,-77.8489811,472,31.31207981,13.00016498
175,358,13.00016498,255,-77.8489811,-63.6441178
250,175,-63.6441178,358,13.00016498,10.00024682
413,250,10.00024682,175,-63.6441178,28.25990051
420,413,28.25990051,250,10.00024682,-18.89874941
359,420,-18.89874941,413,28.25990051,-36.24720797
235,359,-36.24720797,420,-18.89874941,-48.94923946
428,235,-48.94923946,359,-36.24720797,36.50041718
256,428,36.50041718,235,-48.94923946,-64.39924997
495,256,-64.39924997,428,36.50041718,46.95024106
456,495,46.95024106,256,-64.39924997,-34.49954655
442,456,-34.49954655,495,46.95024106,-26.29916052
478,442,-26.29916052,456,-34.49954655,-13.09855626
182,478,-13.09855626,442,-26.29916052,-97.89420532
107,182,-97.89420532,478,-13.09855626,-27.84989566
269,107,-27.84989566,182,-97.89420532,35.15128764
446,269,35.15128764,107,-27.84989566,30.80080866
359,446,30.80080866,269,35.15128764,-44.04894702
275,359,-44.04894702,446,30.80080866,-38.94948488
104,275,-38.94948488,359,-44.04894702,-56.49934127
447,104,-56.49934127,275,-38.94948488,80.55031317
296,447,80.55031317,104,-56.49934127,-60.0998459
451,296,-60.0998459,447,80.55031317,23.95027678
186,451,23.95027678,296,-60.0998459,-88.79825971
389,186,-88.79825971,451,23.95027678,41.4501268
387,389,41.4501268,186,-88.79825971,-19.9494183
396,387,-19.9494183,389,41.4501268,-17.0974936
234,396,-17.0974936,387,-19.9494183,-60.2965908
459,234,-60.2965908,396,-17.0974936,44.55027498
357,459,44.55027498,234,-60.2965908,-48.44949641
430,357,-48.44949641,459,44.55027498,0.40042583
389,430,0.40042583,357,-48.44949641,-30.88818426
330,389,-30.88818426,430,0.40042583,-34.19895297
137,330,-34.19895297,389,-30.88818426,-64.74914571
108,137,-64.74914571,330,-34.19895297,-14.09976153
112,108,-14.09976153,137,-64.74914571,-4.394995077
490,112,-4.394995077,108,-14.09976153,88.94922233
178,490,88.94922233,112,-4.394995077,-102.4998736
105,178,-102.4998736,490,88.94922233,-27.14990483
193,105,-27.14990483,178,-102.4998736,16.7513548
261,193,16.7513548,105,-27.14990483,7.353551037
426,261,7.353551037,193,16.7513548,28.21815715
400,426,28.21815715,261,7.353551037,-27.79874571
437,400,-27.79874571,426,28.21815715,-10.74870763
449,437,-10.74870763,400,-27.79874571,-18.84141887
319,449,-18.84141887,437,-10.74870763,-54.947191
173,319,-54.947191,449,-18.84141887,-52.4496689
422,173,-52.4496689,319,-54.947191,53.60036338
271,422,53.60036338,173,-52.4496689,-58.84965205
368,271,-58.84965205,422,53.60036338,10.70028866
449,368,10.70028866,271,-58.84965205,1.858658295
255,449,1.858658295,368,10.70028866,-70.72551349
197,255,-70.72551349,449,1.858658295,-27.24980012
189,197,-27.24980012,255,-70.72551349,-11.8486551
408,189,-11.8486551,197,-27.24980012,45.3070726
424,408,45.3070726,189,-11.8486551,-16.39951308
378,424,-16.39951308,408,45.3070726,-32.69629553
301,378,-32.69629553,424,-16.39951308,-38.14906546
179,301,-38.14906546,378,-32.69629553,-45.54931335
320,179,-45.54931335,301,-38.14906546,26.30048176
437,320,26.30048176,179,-45.54931335,13.25144359
274,437,13.25144359,320,26.30048176,-62.59433751
218,274,-62.59433751,437,13.25144359,-27.69974484
138,218,-27.69974484,274,-62.59433751,-30.89869838
188,138,-30.89869838,218,-27.69974484,5.601046321
151,188,5.601046321,138,-30.89869838,-18.61910884
147,151,-18.61910884,188,5.601046321,-8.547123719
313,147,-8.547123719,151,-18.61910884,34.16350378
322,313,34.16350378,147,-8.547123719,-13.39914394
362,322,-13.39914394,313,34.16350378,-6.094460971
328,362,-6.094460971,322,-13.39914394,-26.57378249
249,328,-26.57378249,362,-6.094460971,-36.1485859
206,249,-36.1485859,328,-26.57378249,-23.19923531
236,206,-23.19923531,249,-36.1485859,-2.798145416
244,236,-2.798145416,206,-23.19923531,-9.686744814
446,244,-9.686744814,236,-2.798145416,38.31054485
175,446,38.31054485,244,-9.686744814,-90.04931912
137,175,-90.04931912,446,38.31054485,-18.24987669
443,137,-18.24987669,175,-90.04931912,69.65299349
421,443,69.65299349,137,-18.24987669,-27.64979392
115,421,-27.64979392,443,69.65299349,-97.54869368
129,115,-97.54869368,421,-27.64979392,-2.249894922
396,129,-2.249894922,115,-97.54869368,60.46496132
471,396,60.46496132,129,-2.249894922,-1.049726553
421,471,-1.049726553,396,60.46496132,-35.57424582
454,421,-35.57424582,471,-1.049726553,-12.79921044
183,454,-12.79921044,421,-35.57424582,-90.44393277
297,183,-90.44393277,454,-12.79921044,19.35012223
210,297,19.35012223,183,-90.44393277,-36.59733637
342,210,-36.59733637,297,19.35012223,22.50074607
298,342,22.50074607,210,-36.59733637,-28.09802872
124,298,-28.09802872,342,22.50074607,-58.39873498
421,124,-58.39873498,298,-28.09802872,68.05029313
113,421,68.05029313,124,-58.39873498,-98.0497841
442,113,-98.0497841,421,68.05029313,76.60010401
291,442,76.60010401,113,-98.0497841,-59.8498296
145,291,-59.8498296,442,76.60010401,-51.0497209
292,145,-51.0497209,291,-59.8498296,29.50038357
139,292,29.50038357,145,-51.0497209,-52.84885225
443,139,-52.84885225,292,29.50038357,69.05035791
316,443,69.05035791,139,-52.84885225,-53.89979031
257,316,-53.89979031,443,69.05035791,-30.54965591
175,257,-30.54965591,316,-53.89979031,-33.34892966
369,175,-33.34892966,257,-30.54965591,39.75089835
111,369,39.75089835,175,-33.34892966,-82.94936754
113,111,-82.94936754,369,39.75089835,-5.049854685
227,113,-5.049854685,111,-82.94936754,22.88773438
419,227,22.88773438,113,-5.049854685,36.65190531
130,419,36.65190531,227,22.88773438,-93.19925615
427,130,-93.19925615,419,36.65190531,67.75011511
235,427,67.75011511,130,-93.19925615,-69.34978219
190,235,-69.34978219,427,67.75011511,-22.99979212
368,190,-22.99979212,235,-69.34978219,35.00188683
319,368,35.00188683,190,-22.99979212,-30.64918443
353,319,-30.64918443,368,35.00188683,-7.448936592
133,353,-7.448936592,319,-30.64918443,-72.6322967
363,133,-72.6322967,353,-7.448936592,50.85018952
410,363,50.85018952,133,-72.6322967,-6.399613413
437,410,-6.399613413,363,50.85018952,-13.72616497
481,437,-13.72616497,410,-6.399613413,-10.84472038
453,481,-10.84472038,437,-13.72616497,-31.04156886
378,453,-31.04156886,481,-10.84472038,-41.39896328
276,378,-41.39896328,453,-31.04156886,-44.39941687
417,276,-44.39941687,378,-41.39896328,21.45050702
291,417,21.45050702,276,-44.39941687,-52.34783139
354,291,-52.34783139,417,21.45050702,1.200364791
252,354,1.200364791,291,-52.34783139,-42.79031096
342,252,-42.79031096,354,1.200364791,9.900545848
464,342,9.900545848,252,-42.79031096,13.41009889
402,464,13.41009889,342,9.900545848,-38.69446997
338,402,-38.69446997,464,13.41009889,-36.09933256
235,338,-36.09933256,402,-38.69446997,-42.64923322
200,235,-42.64923322,338,-36.09933256,-20.49945054
114,200,-20.49945054,235,-42.64923322,-31.49762599
355,114,-31.49762599,200,-20.49945054,54.55100695
208,355,54.55100695,114,-31.49762599,-54.49966407
176,208,-54.49966407,355,54.55100695,-18.39966344
385,176,-18.39966344,208,-54.49966407,43.4529451
110,385,43.4529451,176,-18.39966344,-87.99947066
121,110,-87.99947066,385,43.4529451,-2.749870883
114,121,-2.749870883,110,-87.99947066,-7.683201992
331,114,-7.683201992,121,-2.749870883,48.5666579
364,331,48.5666579,114,-7.683201992,-8.299576221
185,364,-8.299576221,331,48.5666579,-62.93569036
232,185,-62.93569036,364,-8.299576221,2.500252404
320,232,2.500252404,185,-62.93569036,10.53790703
361,320,10.53790703,232,2.500252404,-5.741075212
215,361,-5.741075212,320,10.53790703,-54.52055354
497,215,-54.52055354,361,-5.741075212,59.75033631
337,497,59.75033631,215,-54.52055354,-64.84971997
210,337,-64.84971997,497,59.75033631,-48.59976227
178,210,-48.59976227,337,-64.84971997,-18.4995768
138,178,-18.4995768,210,-48.59976227,-18.89708654
191,138,-18.89708654,178,-18.4995768,6.352792517
281,191,6.352792517,138,-18.89708654,12.97417913
193,281,12.97417913,191,6.352792517,-36.04409435
189,193,-36.04409435,281,12.97417913,-10.64923087
373,189,-10.64923087,193,-36.04409435,36.55874079
440,373,36.55874079,189,-10.64923087,-1.89925236
247,440,-1.89925236,373,36.55874079,-70.03294652
493,247,-70.03294652,440,-1.89925236,49.15020385
171,493,49.15020385,247,-70.03294652,-105.1495862
379,171,-105.1495862,493,49.15020385,43.45009044
271,379,43.45009044,171,-105.1495862,-45.94947059
333,271,-45.94947059,379,43.45009044,1.950473406
466,333,1.950473406,271,-45.94947059,16.80814485
399,466,16.80814485,333,1.950473406,-40.04647283
171,399,-40.04647283,466,16.80814485,-76.94937684
354,171,-76.94937684,399,-40.04647283,37.20016886
241,354,37.20016886,171,-76.94937684,-45.9492779
329,241,-45.9492779,354,37.20016886,9.95047341
448,329,9.95047341,241,-45.9492779,13.30999881
438,448,13.30999881,329,9.95047341,-24.89438694
362,438,-24.89438694,448,13.30999881,-40.89838899
179,362,-40.89838899,438,-24.89438694,-63.84940251
171,179,-63.84940251,362,-40.89838899,-10.94975477
259,171,-10.94975477,179,-63.84940251,13.45827149
306,259,13.45827149,171,-10.94975477,-1.194509268
185,306,-1.194509268,259,13.45827149,-45.13794362
364,185,-45.13794362,306,-1.194509268,35.50049057
454,364,35.50049057,185,-45.13794362,4.300792842
218,454,4.300792842,364,35.50049057,-81.64870958
210,218,-81.64870958,454,4.300792842,-12.89985002
389,210,-12.89985002,218,-81.64870958,34.2559735
221,389,34.2559735,210,-12.89985002,-61.44914855
244,221,-61.44914855,389,34.2559735,-5.299735239
138,244,-5.299735239,221,-61.44914855,-38.66562061
369,138,-38.66562061,244,-5.299735239,50.85066844
458,369,50.85066844,138,-38.66562061,3.800386579
344,458,3.800386579,369,50.85066844,-51.33524548
434,344,-51.33524548,458,3.800386579,5.300379318
173,434,5.300379318,344,-51.33524548,-86.91562868
496,173,-86.91562868,434,5.300379318,72.10013236
302,496,72.10013236,173,-86.91562868,-73.29980767
323,302,-73.29980767,496,72.10013236,-9.849813914
257,323,-9.849813914,302,-73.29980767,-32.63979788
269,257,-32.63979788,323,-9.849813914,-9.849062227
398,269,-9.849062227,257,-32.63979788,18.81020366
148,398,18.81020366,269,-9.849062227,-82.3971817
450,148,-82.3971817,398,18.81020366,68.10014727
108,450,68.10014727,148,-82.3971817,-107.9997844
236,108,-107.9997844,450,68.10014727,26.60008573
337,236,26.60008573,108,-107.9997844,13.4514113
180,337,13.4514113,236,26.60008573,-56.0945037
496,180,-56.0945037,337,13.4514113,70.0003177
450,496,70.0003177,180,-56.0945037,-36.29979596
278,450,-36.29979596,496,70.0003177,-65.49924166
135,278,-65.49924166,450,-36.29979596,-49.64976696
237,135,-49.64976696,278,-65.49924166,18.7504055
448,237,18.7504055,135,-49.64976696,40.90283625
262,448,40.90283625,237,18.7504055,-68.89940264
391,262,-68.89940264,448,40.90283625,19.15021061
381,391,19.15021061,262,-68.89940264,-22.04728062
439,381,-22.04728062,391,19.15021061,-4.54794696
497,439,-4.54794696,381,-22.04728062,-7.403882668
127,497,-7.403882668,439,-4.54794696,-117.3320845
412,127,-117.3320845,497,-7.403882668,64.90007263
121,412,64.90007263,127,-117.3320845,-93.34976264
446,121,-93.34976264,412,64.90007263,75.20011474
140,446,75.20011474,121,-93.34976264,-98.7998232
160,140,-98.7998232,446,75.20011474,-1.999897566
357,160,-1.999897566,140,-98.7998232,41.45001639
148,357,41.45001639,160,-1.999897566,-70.0994183
230,148,-70.0994183,357,41.45001639,13.10020346
412,230,13.10020346,148,-70.0994183,34.00579323
403,412,34.00579323,230,13.10020346,-22.84913599
297,403,-22.84913599,412,34.00579323,-46.64808826
489,297,-46.64808826,403,-22.84913599,33.15045934
449,489,33.15045934,297,-46.64808826,-34.44909087
351,449,-34.44909087,489,33.15045934,-46.94915806
195,351,-46.94915806,449,-34.44909087,-56.54954653
252,195,-56.54954653,351,-46.94915806,4.500312612
383,252,4.500312612,195,-56.54954653,20.19705259
477,383,20.19705259,252,4.500312612,4.352445461
462,477,4.352445461,383,20.19705259,-27.54985906
369,462,-27.54985906,477,4.352445461,-46.3486842
298,369,-46.3486842,462,-27.54985906,-36.19953471
451,298,-36.19953471,369,-46.3486842,23.35076254
412,451,23.35076254,298,-36.19953471,-32.29816936
295,412,-32.29816936,451,23.35076254,-49.8490423
288,295,-49.8490423,412,-32.29816936,-16.49959774
116,288,-16.49959774,295,-49.8490423,-57.39634017
445,116,-57.39634017,288,-16.49959774,76.45030346
340,445,76.45030346,116,-57.39634017,-48.49982893
106,340,-48.49982893,445,76.45030346,-75.49957505
491,106,-75.49957505,340,-48.49982893,90.9501754
150,491,90.9501754,106,-75.49957505,-109.7998791
232,150,-109.7998791,491,90.9501754,13.00008294
147,232,13.00008294,150,-109.7998791,-32.84411772
241,147,-32.84411772,232,13.00008294,16.15092615
209,241,16.15092615,147,-32.84411772,-20.04618105
172,209,-20.04618105,241,16.15092615,-19.69751768
105,172,-19.69751768,209,-20.04618105,-25.34742925
289,105,-25.34742925,172,-19.69751768,40.75155402
290,289,40.75155402,105,-25.34742925,-14.1993982
281,290,-14.1993982,289,40.75155402,-16.74506472
195,281,-16.74506472,290,-14.1993982,-35.5464463
382,195,-35.5464463,281,-16.74506472,37.0007908
346,382,37.0007908,195,-35.5464463,-28.0992701
233,346,-28.0992701,382,37.0007908,-45.54873509
392,233,-45.54873509,346,-28.0992701,28.10048177
194,392,28.10048177,233,-45.54873509,-69.0987352
223,194,-69.0987352,392,28.10048177,-2.449790604
236,223,-2.449790604,194,-69.0987352,-7.757172932
197,236,-7.757172932,223,-2.449790604,-21.53365311
126,197,-21.53365311,236,-7.757172932,-27.59784807
290,126,-27.59784807,197,-21.53365311,34.70131123
155,290,34.70131123,126,-27.59784807,-48.24917025
187,155,-48.24917025,290,34.70131123,0.250429372
241,187,0.250429372,155,-48.24917025,5.090986174
388,241,5.090986174,187,0.250429372,24.73714967
429,388,24.73714967,241,5.090986174,-9.148368483
111,429,-9.148368483,388,24.73714967,-100.9381926
242,111,-100.9381926,429,-9.148368483,27.20009814
322,242,27.20009814,111,-100.9381926,7.901349809
252,322,7.901349809,242,27.20009814,-33.58423492
449,252,-33.58423492,322,7.901349809,36.65088582
472,449,36.65088582,252,-33.58423492,-16.69925611
397,472,-16.69925611,449,36.65088582,-42.34642685
342,397,-42.34642685,472,-16.69925611,-33.59944265
405,342,-33.59944265,397,-42.34642685,-1.349114984
282,405,-1.349114984,342,-33.59944265,-50.64540406
351,282,-50.64540406,405,-1.349114984,3.150389718
382,351,3.150389718,282,-50.64540406,-9.708466445
283,382,-9.708466445,351,3.150389718,-43.83950179
174,283,-43.83950179,382,-9.708466445,-41.39947995
174,174,-41.39947995,283,-43.83950179,-8.699416881
410,174,-8.699416881,174,-41.39947995,50.31304124
373,410,50.31304124,174,-8.699416881,-29.74960512
166,373,-29.74960512,410,50.31304124,-70.39887138
360,166,-70.39887138,373,-29.74960512,40.20020173
334,360,40.20020173,166,-70.39887138,-24.49938159
433,334,-24.49938159,360,40.20020173,8.051663285
380,433,8.051663285,334,-24.49938159,-34.88480919
130,380,-34.88480919,433,8.051663285,-81.49917895
295,130,-81.49917895,380,-34.88480919,34.75015053
450,295,34.75015053,130,-81.49917895,24.00082742
387,450,24.00082742,295,34.75015053,-38.24826702
125,387,-38.24826702,450,24.00082742,-84.84931691
370,125,-84.84931691,387,-38.24826702,55.00013888
342,370,55.00013888,125,-84.84931691,-25.49966953
169,342,-25.49966953,370,55.00013888,-60.34846445
193,169,-60.34846445,342,-25.49966953,-2.449725496
427,193,-2.449725496,169,-60.34846445,48.99283358
431,427,48.99283358,193,-2.449725496,-20.34958356
142,431,-20.34958356,427,48.99283358,-93.79759097
398,142,-93.79759097,431,-20.34958356,56.90011365
311,398,56.90011365,142,-93.79759097,-41.64969123
160,311,-41.64969123,398,56.90011365,-53.29942386
386,160,-53.29942386,311,-41.64969123,48.50035189
148,386,48.50035189,160,-53.29942386,-78.79957506
101,148,-78.79957506,386,48.50035189,-19.14983898
153,101,-19.14983898,148,-78.79957506,7.952719488
483,153,7.952719488,101,-19.14983898,74.86556523
294,483,74.86556523,153,7.952719488,-71.39982162
181,294,-71.39982162,483,74.86556523,-42.94980388
137,181,-42.94980388,294,-71.39982162,-20.0494582
100,137,-20.0494582,181,-42.94980388,-16.09751849
114,100,-16.09751849,137,-20.0494582,-1.49615577
252,114,-1.49615577,100,-16.09751849,29.10878664
184,252,29.10878664,114,-1.49615577,-29.5988212
381,184,-29.5988212,252,29.10878664,40.05114013
129,381,40.05114013,184,-29.5988212,-82.04937698
131,129,-82.04937698,381,40.05114013,-5.94985148
474,131,-5.94985148,129,-82.04937698,79.22747197
353,474,79.22747197,131,-5.94985148,-53.94984071
294,353,-53.94984071,474,79.22747197,-32.39965654
141,294,-32.39965654,353,-53.94984071,-52.94904829
459,141,-52.94904829,294,-32.39965654,72.45035656
225,459,72.45035656,141,-52.94904829,-81.44980953
199,225,-81.44980953,459,72.45035656,-17.74984929
104,199,-17.74984929,225,-81.44980953,-33.69683602
253,104,-33.69683602,199,-17.74984929,32.05087991
123,253,32.05087991,104,-33.69683602,-45.14902748
424,123,-45.14902748,253,32.05087991,69.10049033
483,424,69.10049033,123,-45.14902748,-6.449790614
441,483,-6.449790614,424,69.10049033,-34.62652571
213,441,-34.62652571,483,-6.449790614,-79.04916666
405,213,-79.04916666,441,-34.62652571,37.35016001
362,405,37.35016001,213,-79.04916666,-30.99928369
429,362,-30.99928369,405,37.35016001,-1.348960451
183,429,-1.348960451,362,-30.99928369,-82.59535163
437,183,-82.59535163,429,-1.348960451,54.35014656
259,437,54.35014656,183,-82.59535163,-66.34966158
441,259,-66.34966158,437,54.35014656,32.5502271
248,441,32.5502271,259,-66.34966158,-70.29905706
219,248,-70.29905706,441,32.5502271,-19.64979769
198,219,-19.64979769,248,-70.29905706,-16.19741679
177,198,-16.19741679,219,-19.64979769,-15.14620286
181,177,-15.14620286,198,-16.19741679,-7.845659863
171,181,-7.845659863,177,-15.14620286,-11.53401391
180,171,-11.53401391,181,-7.845659863,-6.292539177
192,180,-6.292539177,171,-11.53401391,-5.975367061
227,192,-5.975367061,180,-6.292539177,-0.822755764
146,227,-0.822755764,192,-5.975367061,-31.00367114
387,146,-31.00367114,227,-0.822755764,52.95103926
264,387,52.95103926,146,-31.00367114,-50.09964347
298,264,-50.09964347,387,52.95103926,-4.699601748
447,298,-4.699601748,264,-50.09964347,22.39331581
237,447,22.39331581,298,-4.699601748,-74.84800979
427,237,-74.84800979,447,22.39331581,35.65017847
482,427,35.65017847,237,-74.84800979,-7.599213796
168,482,-7.599213796,427,35.65017847,-102.5829782
264,168,-102.5829782,482,-7.599213796,15.60009502
487,264,15.60009502,168,-102.5829782,42.55409227
469,487,42.55409227,264,15.60009502,-28.84944808
397,469,-28.84944808,487,42.55409227,-41.44879994
434,397,-41.44879994,469,-28.84944808,-10.59941827
468,434,-10.59941827,397,-41.44879994,-13.19117759
104,468,-13.19117759,434,-10.59941827,-114.3942859
390,104,-114.3942859,468,-13.19117759,66.30007641
124,390,66.30007641,104,-114.3942859,-85.99977256
433,124,-85.99977256,390,66.30007641,71.05013519
460,433,71.05013519,124,-85.99977256,-14.89980195
355,460,-14.89980195,433,71.05013519,-49.24551578
322,355,-49.24551578,460,-14.89980195,-25.99958782
457,322,-25.99958782,355,-49.24551578,17.65147715
293,457,17.65147715,322,-25.99958782,-63.84680076
223,293,-63.84680076,457,17.65147715,-32.14975475
252,223,-32.14975475,293,-63.84680076,-3.899033449
434,252,-3.899033449,223,-32.14975475,32.96171902
328,434,32.96171902,252,-3.899033449,-48.19908044
160,328,-48.19908044,434,32.96171902,-58.39956974
141,160,-58.39956974,328,-48.19908044,-12.74970687
340,141,-12.74970687,160,-58.39956974,42.70611415
318,340,42.70611415,141,-12.74970687,-22.499452
234,318,-22.499452,340,42.70611415,-36.89802849
264,234,-36.89802849,318,-22.499452,-4.199266036
341,264,-4.199266036,234,-36.89802849,6.103665817
197,341,6.103665817,264,-4.199266036,-53.02385945
463,197,-53.02385945,341,6.103665817,56.65035555
100,463,56.65035555,197,-53.02385945,-113.8996885
244,100,-113.8996885,463,56.65035555,31.00007708
159,244,31.00007708,100,-113.8996885,-33.4489605
432,159,-33.4489605,244,31.00007708,60.30089299
493,432,60.30089299,159,-33.4489605,-6.349725063
274,493,-6.349725063,432,60.30089299,-79.37579806
169,274,-79.37579806,493,-6.349725063,-39.94984131
496,169,-39.94984131,274,-79.37579806,73.30062618
344,496,73.30062618,169,-39.94984131,-62.79981392
492,344,-62.79981392,496,73.30062618,19.8002535
250,492,19.8002535,344,-62.79981392,-85.09745579
107,250,-85.09745579,492,19.8002535,-48.24986193
120,107,-48.24986193,250,-85.09745579,-2.09957064
118,120,-2.09957064,107,-48.24986193,-6.315095489
261,118,-6.315095489,120,-2.09957064,29.87446158
195,261,29.87446158,118,-6.315095489,-29.54888079
381,195,-29.54888079,261,29.87446158,36.75114399
467,381,36.75114399,195,-29.54888079,2.450739838
280,467,2.450739838,381,36.75114399,-69.95726776
188,280,-69.95726776,467,2.450739838,-36.99979571
457,188,-36.99979571,280,-69.95726776,57.85072994
287,457,57.85072994,188,-36.99979571,-65.34970129
241,287,-65.34970129,457,57.85072994,-25.84976589
378,241,-25.84976589,287,-65.34970129,22.2014943
457,378,22.2014943,241,-25.84976589,0.852024675
208,457,0.852024675,378,22.2014943,-84.52060761
448,208,-84.52060761,457,0.852024675,49.60013996
351,448,49.60013996,208,-84.52060761,-46.64959369
210,351,-46.64959369,448,49.60013996,-52.79954069
139,210,-52.79954069,351,-46.64959369,-28.24964142
465,139,-28.24964142,210,-52.79954069,74.5512515
257,465,74.5512515,139,-28.24964142,-75.24982011
247,257,-75.24982011,465,74.5512515,-15.34982343
280,247,-15.34982343,257,-75.24982011,-4.095773762
414,280,-4.095773762,247,-15.34982343,19.55625764
237,414,19.55625764,280,-4.095773762,-64.94739208
437,237,-64.94739208,414,19.55625764,38.15023701
428,437,38.15023701,237,-64.94739208,-24.09931339
267,428,-24.09931339,437,38.15023701,-61.64828113
236,267,-61.64828113,428,-24.09931339,-21.09973695
310,236,-21.09973695,267,-61.64828113,6.702241153
264,310,6.702241153,236,-21.09973695,-26.97822301
145,264,-26.97822301,310,6.702241153,-42.94862793
124,145,-42.94862793,264,-26.97822301,-12.49945817
243,124,-12.49945817,145,-42.94862793,23.55635985
456,243,23.55635985,124,-12.49945817,41.10179888
145,456,41.10179888,243,23.55635985,-100.5494084
423,145,-100.5494084,456,41.10179888,62.2500989
181,423,62.2500989,145,-100.5494084,-81.64974201
164,181,-81.64974201,423,62.2500989,-13.29985002
354,164,-13.29985002,181,-81.64974201,39.30562158
132,354,39.30562158,164,-13.29985002,-73.19935314
242,132,-73.19935314,354,39.30562158,20.9001866
254,242,20.9001866,132,-73.19935314,-9.097715945
295,254,-9.097715945,242,20.9001866,-2.438062329
361,295,-2.438062329,254,-9.097715945,1.894006149
293,361,1.894006149,295,-2.438062329,-34.83200491
492,293,-34.83200491,361,1.894006149,35.10082354
444,492,35.10082354,293,-34.83200491,-36.59918901
255,444,-36.59918901,492,35.10082354,-69.44925401
375,255,-69.44925401,444,-36.59918901,17.25020729
185,375,17.25020729,255,-69.44925401,-66.2466507
299,185,-66.2466507,375,17.25020729,19.25022781
125,299,19.25022781,185,-66.2466507,-58.44730873
338,125,-58.44730873,299,19.25022781,47.00029265
